,BookID,PersonID
1440,27937,15807
1441,105146,31863
1442,105146,6080
1443,14022,2702
1444,20493,7340
1445,80055,2444
1446,80916,2444
1447,1355,2641
1448,19112,2968
1449,1862,711
1450,15925,3963
1451,16778,2539
1452,3329,3198
1453,96723,28440
1454,22971,13483
1455,130,203
1456,105200,50471
1457,23799,7387
1458,4872,3236
1459,64906,e490630ca3fbf2a5e1a241204e730b89
1460,14024,2339
1461,9512,5759
1462,43047,5759
1463,22972,13483
1464,27953,185
1465,142,151
1466,43819,12473
1467,20501,567
1468,4894,4437
1469,4893,4437
1470,25487,4144
1471,80247,4003
1472,105264,6904
1473,14032,2481
1474,81451,8899
1475,17578,217
1476,64909,6100
1477,9521,310
1478,6238,4786
1479,6242,297
1480,31163,4786
1481,31026,4786
1482,64952,4920
1483,69163,4786
1484,76713,25344
1485,106082,4786
1486,112025,4d2ad825239b666678177c4d00d4e56c
1487,116701,945
1488,116799,297
1489,1363,813
1490,6240,1003
1491,46001,2459
1492,92480,2396
1493,20536,813
1494,96773,30556
1495,96773,869e11d4499111576333229d3b150979
1496,33876,3274
1497,117783,43214
1498,105490,53610
1499,143,241
1500,22982,702
1501,14286,208
1502,80252,43764
1503,33877,df9dd5de0be0440736b7d6af974a4b4c
1504,64910,35545
1505,14042,2baabc39ac50d65ecaa4bed6fc37d2c1
1506,2850,11
1507,1370,2653
1508,1370,23244
1509,4905,4442
1510,144,241
1511,23829,7257
1512,92492,8643457d26673d0fc5bcb9067161baf2
1513,96781,21068
1514,105327,16559
1515,64911,4068
1516,22983,1154
1517,80360,145
1518,1425,1006
1519,27962,15588
1520,17596,3814
1521,54218,4066
1522,54218,8011
1523,54814,24725
1524,185,276
1525,30954,1b8b570789662763bed7170d68fa6a41
1526,43841,18519
1527,96792,58d7774a6226834b8463258ca4ef853e
1528,14103,8249
1529,27963,15588
1530,4915,4423
1531,22988,13046
1532,54242,9261
1533,17600,1160
1534,17603,7278
1535,25493,14794
1536,33889,02f4c6f6839080efcd10c117cf6cee27
1537,30962,17598
1538,1429,2706
1539,14294,148
1540,14298,148
1541,14295,148
1542,14296,148
1543,14299,148
1544,2939,508
1545,111992,6979
1546,58305,263
1547,190,3121
1548,2942,3276
1549,2948,2462
1550,65866,263
1551,1975,263
1552,64918,6100
1553,4942,4459
1554,23841,a2621bb25cde6e3bba36f9e8e10acf5c
1555,22991,13497
1556,61268,5300
1557,43904,2327
1558,14305,6251
1559,96837,24925
1560,96837,52314
1561,1476,399
1562,33892,19184
1563,54245,9261
1564,17601,1160
1565,17602,7278
1566,80381,43803
1567,30963,5869
1568,25495,7507
1569,194,289
1570,14314,54dacdcf2c8439fc832b12a14af29cd7
1571,105342,27729
1572,1487,253
1573,96852,6054
1574,64932,35545
1575,17604,7278
1576,9596,970
1577,25499,7535
1578,207,176
1579,38061,9516
1580,14224,8110
1581,43442,3058
1582,64110,7765
1583,105376,771
1584,14315,8344
1585,105354,17283
1586,54309,30335
1587,96858,5241
1588,79414,5731
1589,1496,3320d456a090da3be99fe32d63143f6d
1590,64934,3d3ef36972e435b9eb9e4f9f4bfbb3b8
1591,33926,19549
1592,9607,1151
1593,58775,660
1594,23956,14043
1595,250,235
1596,80519,41672
1597,23026,13460
1598,105387,15031
1599,14319,3274
1600,34974,20235
1601,69829,3105
1602,70053,dc8532fd32004db27b26a59847923cde
1603,27974,12342
1604,97284,3154
1605,97284,3155
1606,17620,2591
1607,17620,3274
1608,64935,35545
1609,96860,5241
1610,17020,b3156e8ab11fa44772a11c78d5a20688
1611,14323,292
1612,25508,515
1613,91562,49099
1614,106859,515
1615,25506,161
1616,275,379
1617,23974,5069
1618,80540,13521
1619,23028,13497
1620,17621,145
1621,14334,3549
1622,105416,31863
1623,105416,55954
1624,54329,26185
1625,33984,3183
1626,1510,332
1627,14347,3281
1628,25512,14806
1629,25513,14806
1630,25515,14806
1631,276,239
1632,9621,5014
1633,64939,33475
1634,34009,19592
1635,63890,35014
1636,23045,1154
1637,4997,4474
1638,24025,7246
1639,3950,2480
1640,31844,4133
1641,14374,4133
1642,9624,9ac57966758f1e4ef601e3f4aa9be72d
1643,289,247
1644,25523,ae91ac6508a156cfe91a50860d4dd8b3
1645,41480,445
1646,25522,185
1647,1519,2751
1648,13290,7785
1649,15986,152
1650,64296,3108
1651,64974,702
1652,23050,9ecf1dd1a86abf5bf6a4c14c3f67a2da
1653,105455,31863
1654,105455,55956
1655,5008,4482
1656,14367,574
1657,27996,5db0020f19e8cabcc5128d71b3e4c408
1658,9630,5817
1659,24033,14079
1660,65027,4412
1661,47690,26939
1662,25524,11472
1663,54363,3280
1664,34080,14186
1665,23072,2262
1666,14384,3797
1667,43993,3428
1668,65068,2999
1669,9632,3712
1670,9632,5816
1671,25527,775
1672,34083,18997
1673,30987,17988
1674,1541,2762
1675,14368,192
1676,14369,527
1677,26373,208
1678,23076,9239
1679,54369,2872
1680,105463,10559
1681,20659,2957
1682,24089,2a69ab96210e831eca4551c3c20a4585
1683,65071,35612
1684,80673,3886
1685,34084,19639
1686,20684,4008
1687,9653,5830
1688,23093,534
1689,54371,3128
1690,5042,505
1691,31063,18027
1692,32197,8030
1693,25530,12349
1694,24091,14117
1695,14389,6600
1696,14389,8385
1697,65072,2999
1698,24226,2783
1699,2753,2606
1700,1568,160
1701,28001,15779
1702,34088,12191
1703,76904,26246
1704,9658,5831
1705,24062,2619
1706,20737,640111d6cf40bae731d1cb37aee132ab
1707,24097,970
1708,23098,13567
1709,23096,13567
1710,105790,33750
1711,28005,16053
1712,65074,35614
1713,17665,2787
1714,54372,2944
1715,33504,3705
1716,5057,3928
1717,67637,2454
1718,121933,3946
1719,5055,3444
1720,71528,39591
1721,103265,55563
1722,1569,2785
1723,29237,2787
1724,20742,2525
1725,23097,13569
1726,9668,2311
1727,17668,2787
1728,24162,c6f6c0fc3d098cddea1bc972f05b5e40
1729,65077,35616
1730,14375,8371
1731,44112,1158
1732,28010,6923196d7b0f32a6e5e09c7a11316699
1733,5061,4502
1734,63405,3444
1735,1619,1128
1736,14398,242
1737,34137,2658
1738,31005,549eabe1e4f0d5f8c19eef31a14871d4
1739,54376,7027
1740,70956,4887
1741,26634,15547
1742,25533,3650
1743,26774,2646
1744,20747,6284
1745,17675,149
1746,24167,6f6b50fb3c33099a27867fbd869b131d
1747,14378,8372
1748,14378,8373
1749,5063,4354
1750,1621,222
1751,31006,1ee0cdf6e97f36d63eaa595171c79442
1752,96950,52384
1753,65078,2999
1754,23119,6606
1755,17679,10325
1756,24172,31cf664187211c0852bbd5c313d1b911
1757,14379,8372
1758,14379,8373
1759,39243,5056
1760,31007,2550
1761,105904,56624
1762,1622,16
1763,11278,3241
1764,25536,11908
1765,65115,3283
1766,24173,3274
1767,24173,a7591203ac37bdc8277da9359bb28d4c
1768,14409,e9e180acb35b1226499f0e843d23d4a8
1769,34160,19690
1770,28014,16280
1771,17682,457
1772,20754,12097
1773,20756,12097
1774,20753,12097
1775,20755,12097
1776,20757,12097
1777,14383,3819
1778,69014,3155
1779,31009,3722
1780,54393,1077
1781,80180,36164
1782,105905,17427
1783,1640,2626
1784,44182,14312
1785,44183,14312
1786,25538,10763
1787,20758,12097
1788,14422,8056
1789,65137,1012
1790,14387,8383
1791,28016,16280
1792,24195,4229
1793,28503,4229
1794,33528,3946
1795,57752,32017
1796,120557,3946
1797,100350,8539
1798,121019,4444
1799,54425,17783
1800,105915,37798
1801,1641,2713
1802,44198,95288845afc3025481d0fc9241b622ba
1803,99620,13955a0d488768683b832bd86baac61f
1804,20764,2211
1805,23139,13582
1806,14430,8406
1807,65138,1012
1808,28018,16283
1809,14391,edbeef6adcdc751b92069ce6a6d329c8
1810,14397,330
1811,54430,11839
1812,84554,778
1813,24250,778
1814,1650,2884
1815,1650,2883
1816,48204,2883
1817,13847,2401
1818,44208,8780
1819,34196,3219
1820,23154,702
1821,65151,2999
1822,14431,7502
1823,17686,963
1824,80881,44020
1825,20828,152
1826,120463,70138
1827,20827,2646
1828,54438,3128
1829,31015,8262
1830,106003,e1b9dffd743ffa3a6b6666c594404f7f
1831,44210,2609
1832,5171,3353
1833,1665,786
1834,37896,9b28cdc1cd78b44956efc9df1d56f420
1835,14392,8380
1836,14393,8380
1837,25628,8380
1838,25548,445
1839,34209,fa3b6dcb2ca58a7d6dbcb059787edb66
1840,65152,35612
1841,23157,13543
1842,20843,152
1843,1675,2474
1844,14399,3091
1845,34210,19742
1846,80882,429
1847,106124,9017
1848,24349,2310
1849,31025,703fe9141257b01f56867a3f073a8cff
1850,44213,25126
1851,23158,13594
1852,9736,195
1853,24351,4436
1854,20844,152
1855,14400,4228
1856,31044,7694
1857,34212,3219
1858,25560,1006
1859,44216,2258
1860,56703,2888
1861,2315,3486
1862,23657,13862
1863,23254,8617
1864,16738,4395
1865,1697,2641
1866,1697,2940
1867,65182,2999
1868,23163,13594
1869,54483,912
1870,50381,3148
1871,9740,5449
1872,20872,2310
1873,97206,49944
1874,97206,52563
1875,65191,2999
1876,34213,19745
1877,91895,49176
1878,23165,702
1879,1700,2944
1880,25561,11928
1881,44232,8780
1882,14441,8415
1883,5179,4524
1884,21573,2461
1885,17699,b80e71ebe1ec57b9457b19230ffe12d3
1886,310,196
1887,20880,411
1888,14408,8384
1889,73477,30279
1890,9741,5868
1891,65202,35663
1892,34216,3219
1893,44238,8601
1894,14449,4226
1895,25565,12663
1896,317,415
1897,106220,3293
1898,17701,10343
1899,23170,c7474e714967fd955e38ecdada64181f
1900,1706,192
1901,4258,311
1902,14355,3770
1903,2043,777
1904,25478,160
1905,65101,777
1906,3144,32865
1907,92410,777
1908,106067,777
1909,112658,777
1910,30631,2864
1911,37201,777
1912,39953,777
1913,64951,777
1914,73872,777
1915,76669,777
1916,95531,777
1917,112989,777
1918,116579,777
1919,116711,777
1920,117062,777
1921,22584,777
1922,55664,777
1923,60581,777
1924,110173,777
1925,14453,61e57739a7dbfddbd351bbad02d431fa
1926,9746,3919
1927,34218,483
1928,106348,18075
1929,106349,18075
1930,1751,380
1931,23171,13594
1932,20897,12143
1933,25566,14844
1934,31107,12043
1935,65208,35617
1936,31246,3569
1937,319,434
1938,54593,6833
1939,14452,4780
1940,14481,3799
1941,97290,45583
1942,9749,3919
1943,9772,3919
1944,34222,185
1945,44289,2944
1946,106380,31470
1947,28050,edb46ec215dbca5a892b95fac095c1bd
1948,65215,2999
1949,97322,31339
1950,105717,19730
1951,23176,13594
1952,14456,1143
1953,20898,2968
1954,34223,19755
1955,25567,4424
1956,24440,e2a43d9179f2ec129be2e44ef305c0de
1957,1757,2999
1958,65780,795
1959,323,185
1960,9758,3154
1961,9758,3155
1962,9753,3919
1963,9753,5876
1964,14492,2277
1965,54630,20703
1966,106433,19247
1967,65219,35610
1968,34235,16701
1969,14458,1143
1970,23178,13606
1971,20904,2968
1972,44339,25159
1973,97345,4437a9fa65bbaf856999699239071166
1974,14511,8456
1975,71018,20750
1976,5212,739
1977,324,440
1978,31114,5126
1979,9773,375021b717b92d4107d8e81e8f8843df
1980,9755,4571
1981,9771,3919
1982,25569,3355
1983,65221,2999
1984,17712,479
1985,17713,479
1986,17715,479
1987,17711,479
1988,1773,1193
1989,1773,1191
1990,1773,1192
1991,9729,1191
1992,13533,6139
1993,55946,31186
1994,107594,46141
1995,34238,16393
1996,80993,10122
1997,20911,2968
1998,23189,1154
1999,14533,6157
2000,5222,739
2001,65223,160
2002,80996,31863
2003,80996,20004
2004,1785,3042
2005,28055,930b5eb58c10c5c017965f519a444960
2006,339,412
2007,34239,15817
2008,17727,fb7efe5a7d2442e87077b9223347296c
2009,14466,1143
2010,106476,53973
2011,20912,2968
2012,23190,13615
2013,81027,3924
2014,14540,8482
2015,23885,7263
2016,28063,16306
2017,9821,8176f59a4c96a248d3392425f57f290a
2018,44352,25170
2019,65233,f00ab19c1d1bb9a668eb47be1f3eb6a2
2020,23196,13543
2021,1787,3042
2022,34243,18467
2023,342,463
2024,40354,18623
2025,27464,479
2026,17730,10361
2027,20913,2968
2028,24721,3835
2029,81029,11230
2030,81229,20915
2031,14563,5376
2032,97405,52708
2033,38168,6708
2034,28065,2389
2035,25576,7346
2036,34247,14606
2037,65236,2999
2038,35104,3401
2039,84120,3401
2040,9824,3401
2041,345,174
2042,63661,236
2043,20919,236
2044,106510,20170
2045,23210,13622
2046,23210,cb519137026ec68a68eea3cc4a2443cd
2047,27465,479
2048,17731,10361
2049,14473,8434
2050,72819,19299
2051,1795,3059
2052,109169,228
2053,17180,5134
2054,35344,2476
2055,103540,19259
2056,31128,4186
2057,91199,399
2058,91199,849
2059,14588,2490
2060,97413,15196
2061,39074,8994
2062,24743,3042
2063,81270,04aa0993ad6e8b15d8d502922bc85123
2064,28066,3173
2065,25578,07e9e7188eee6f9e6c53493d2447cb3e
2066,23213,3975
2067,34248,18467
2068,65238,2995
2069,9839,3519167e28faf6a15067ab5cf76e7d02
2070,81070,12199
2071,20924,236
2072,348,471
2073,12033,7041
2074,14474,1143
2075,27467,479
2076,17732,10361
2077,31129,17812
2078,14590,8529
2079,14746,8601
2080,1800,3062
2081,23229,1158
2082,34249,14606
2083,65248,35612
2084,9848,5701
2085,23239,702
2086,1805,2619
2087,43740,9543
2088,53596,3003b6e207df0c5b55819b85d467eae6
2089,20932,8b19db6d556b1140ab25f0647a351dd1
2090,80613,32076
2091,349,473
2092,19456,199
2093,17739,10365
2094,17738,270
2095,65273,31863
2096,65273,35708
2097,67253,35708
2098,106734,50694
2099,14475,1143
2100,28088,a328d8d64f7dfa07ea022d91f1f413a2
2101,14600,147
2102,34251,14606
2103,25593,6309
2104,9850,5701
2105,23241,2274
2106,106741,9543
2107,1820,3088
2108,83235,30759
2109,30724,2305
2110,46797,3928
2111,63440,2345
2112,20934,3705
2113,20934,4868
2114,64694,31863
2115,64694,35436
2116,17747,8598
2117,14649,515
2118,92522,5346
2119,65290,35720
2120,34253,18467
2121,353,443
2122,48923,20466
2123,31139,3274
2124,31139,15466
2125,25598,14873
2126,24860,2354
2127,14478,1143
2128,44413,15564
2129,23245,1154
2130,81116,2381
2131,106742,6163
2132,1825,3095
2133,1825,3096
2134,97456,2444
2135,9874,5941
2136,20947,148
2137,79553,148
2138,34259,14606
2139,14670,1006
2140,17758,1151
2141,25600,b7340a53fe0e0a84ce96704589ce67e4
2142,368,501
2143,44532,880
2144,104752,23048
2145,110982,54350
2146,111418,23048
2147,31140,5250
2148,24889,8454
2149,106744,9304
2150,14479,1143
2151,1834,2258
2152,23265,1124
2153,97517,52758
2154,34260,19770
2155,17759,2638
2156,14671,8377
2157,14493,4931
2158,106745,3725
2159,81179,5177
2160,23272,7278
2161,82293,15872
2162,21108,2377
2163,1836,3117
2164,24931,2800
2165,6314,263
2166,70069,263
2167,378,509
2168,44533,8a85fbe6aefa136cc1a4e21bd5be8865
2169,48192,7492
2170,20954,2768
2171,25621,14873
2172,17760,2638
2173,14673,8377
2174,44571,10815
2175,20958,424f07a3bf6b8ac0d56a178d02f4f1fc
2176,25037,10090
2177,23277,2310
2178,64420,3122
2179,1844,3122
2180,3101,242
2181,3518,4023
2182,13626,7963
2183,381,510
2184,81183,1158
2185,25626,8994
2186,54862,3466
2187,9888,269
2188,5319,4573
2189,34262,15817
2190,17764,10377
2191,70490,e96e560a8993c1b156233f1b96546bb0
2192,14707,8588
2193,51720,2827
2194,44734,18193
2195,23279,1160
2196,14515,2571
2197,20962,515
2198,1881,147
2199,22240,523
2200,81186,8438
2201,389,515
2202,25629,4145
2203,31173,17261
2204,34264,19770
2205,5325,2338
2206,23291,2310
2207,25195,11461
2208,20966,d8a5e817aa178a2ada908aa546da8d89
2209,119316,5519
2210,401,528
2211,62647,34279
2212,1885,3139
2213,13618,fed0864d06c8d23e19f8544837fa001a
2214,1932,3170
2215,106797,16502
2216,34265,15817
2217,97658,43850
2218,28123,12666
2219,81290,112cd6b0252a3f3c788757017a26e6d0
2220,20970,7399
2221,25633,2560
2222,9912,4360
2223,14526,2970
2224,25127,35741
2225,402,529
2226,1915,3163
2227,44789,149
2228,17775,149
2229,97727,52887
2230,34268,18297
2231,70272,21210
2232,86297,3110
2233,40574,22817
2234,49210,759
2235,31181,18098
2236,23303,13662
2237,23304,13662
2238,23307,13662
2239,23308,1124
2240,23309,1124
2241,23311,1124
2242,23312,1124
2243,23314,1124
2244,23315,1124
2245,23317,1124
2246,23302,13662
2247,23305,13662
2248,14739,3799
2249,65361,23470
2250,99223,43310
2251,25215,14634
2252,28127,14864
2253,97738,31863
2254,97738,4beeff756e0fc16929088b2d9864a762
2255,1922,747
2256,14545,8485
2257,34270,14606
2258,9941,4619
2259,13708,158
2260,13708,237
2261,8665,541
2262,8666,552
2263,413,2258
2264,31183,98b1fe92a3eeac54c6c299f88d65c72f
2265,17780,149
2266,20974,12189
2267,76690,4183
2268,23327,7399
2269,14740,3799
2270,81361,26901
2271,106822,34194
2272,1977,3187
2273,25238,7042
2274,34274,13837
2275,81990,398
2276,9947,398
2277,424,557
2278,13638,db498a0e1e538276ab060208196aa8e7
2279,25648,3068
2280,81530,31863
2281,81530,26439
2282,20976,12191
2283,65366,35769
2284,17787,8255
2285,14753,3169
2286,50151,228
2287,67296,21336
2288,31195,18108
2289,34003,e875c87052ddbddd1fa1c0ad48b4b90c
2290,23332,5511
2291,105058,5624
2292,34278,15991
2293,34278,19791
2294,13775,8056
2295,9956,5972
2296,30152,6c234ed164e80863624242d237e29a3c
2297,88946,25512
2298,44799,ab26abe28dc35f2bb854723e92c46d99
2299,17823,4413
2300,25655,2530
2301,31197,3274
2302,31197,18110
2303,31196,3274
2304,31196,18110
2305,25250,3274
2306,25250,14649
2307,14754,3169
2308,1985,3184
2309,14317,292
2310,79496,3123
2311,1846,3123
2312,441,1030
2313,79764,21199
2314,14551,8492
2315,34413,19873
2316,23333,5511
2317,25517,161
2318,44816,2517b341c5351e758541d425adfe664b
2319,14755,3e026913662434d653cd7b3fda3cbfa6
2320,25666,14926
2321,23336,5069
2322,107010,28080
2323,47492,13226
2324,453,597
2325,2075,3197
2326,13161,3181
2327,1986,3197
2328,14300,3197
2329,34290,3219
2330,17846,7812
2331,14791,8629
2332,25289,378
2333,20987,157
2334,14555,3189
2335,81705,4073
2336,117973,63918
2337,28171,957c9dd3afbfe5f451ec27269339e0a7
2338,5374,4584
2339,39729,7340
2340,485,641
2341,34299,2658
2342,107108,7f4b13c2c70271cac881546bf89ef43a
2343,65456,206
2344,44857,25415
2345,17847,4a469b9b3f55eda4f5898cb79552f41c
2346,2023,0cec32663e88b0fb5519c056332e282c
2347,14556,398
2348,5703,914
2349,5376,4569
2350,23344,825
2351,107126,ed680f56bb624ce40e8d824d21edfce8
2352,10074,84cc21c35e2decb525601d59edafcb48
2353,44875,10996
2354,45738,515
2355,489,196
2356,25681,14939
2357,25681,3dfc68393fdd085cdfee8511a6b14896
2358,34302,19818
2359,65498,2365
2360,2062,87d472a349b495a866744568b620263a
2361,28181,226
2362,39493,a98d9ef8fa8f74a5a62f02ec9e890ca5
2363,24653,330
2364,20998,3894
2365,26565,15510
2366,97857,9392
2367,14840,4310
2368,34310,19786
2369,2077,3272
2370,510,335
2371,14558,8498
2372,36077,5011
2373,44922,4066
2374,93770,50014
2375,25685,2505
2376,21003,5673d9c961915e8910dc3a26ff85d051
2377,81759,3583
2378,5423,1056
2379,5423,4596
2380,25370,8695
2381,2078,3273
2382,28189,16363
2383,34312,7f7cef41fbc26dccf788d28db07fcc06
2384,107201,56959
2385,45113,6054
2386,25687,11980
2387,10093,6062
2388,21004,7947
2389,532,59dfee4d27871e6fb7bb3cee99f053a7
2390,12349,98191332655d4a5d0814b95da7c7142b
2391,25617,1f50d17a233db6e250259b7bc82b8b53
2392,14564,4845
2393,5426,326
2394,23356,8582
2395,23356,9324
2396,31217,2299
2397,14878,4008
2398,14878,5190
2399,107233,55323
2400,2118,780
2401,8760,3966
2402,25688,4984
2403,21005,12214
2404,14599,ff20e05adfaedbe6bddc71164324b0da
2405,25461,3274
2406,25461,7b0a06cfc49338d2467b308b4b9d3a7f
2407,30586,17757
2408,115930,67842
2409,537,707
2410,31218,16087
2411,23367,3048
2412,81894,18080
2413,107254,8557
2414,34327,7500a89c04fdaa009a13fdc61f12ac3c
2415,14907,8695
2416,25606,208
2417,34048,208
2418,21006,7967
2419,65614,31863
2420,65614,35915
2421,550,654
2422,2136,3310
2423,83331,3698
2424,5442,761
2425,25690,3665
2426,17872,10410
2427,34330,3650
2428,81896,44533
2429,99439,32240
2430,21007,403
2431,14912,253
2432,25699,2810
2433,553,150
2434,5501,761
2435,31557,660
2436,28193,16363
2437,14616,7957
2438,97987,53092
2439,31219,527
2440,25613,3197
2441,56215,15088
2442,23368,5177
2443,2139,3312
2444,65619,35910
2445,107348,6732
2446,17877,2440
2447,25701,2530
2448,21008,403
2449,81943,11
2450,45148,25601
2451,554,201
2452,10168,6004
2453,14917,460
2454,14619,7957
2455,31637,3702
2456,31226,cbf36dccc67fbb6f9b2fdfbb4452147b
2457,65672,28121
2458,71545,2333
2459,23376,702
2460,23375,702
2461,23371,1120
2462,23373,13690
2463,17888,3281
2464,2143,3316
2465,13727,2494
2466,13728,8026
2467,13729,4045
2468,60580,8669
2469,21070,1151
2470,54983,27490
2471,45158,e7238e0469a32176ff2c8f22c2edbcc6
2472,14918,5462
2473,557,725
2474,38381,322903b2b5fc126a0a9fd77d6cd5d680
2475,25624,f1f6f630775122f6673518bfe07c0345
2476,25706,956
2477,14623,3919
2478,23383,13700
2479,21071,1151
2480,77466,16777
2481,10173,6100
2482,64920,6100
2483,17890,10419
2484,35085,20310
2485,2160,2702
2486,107370,8415
2487,54986,3af5896b309cdad6d31f4ba31b87d2bc
2488,121572,4006
2489,14936,8713
2490,98020,10380
2491,23388,3048
2492,17895,173
2493,21072,1151
2494,31229,18130
2495,14627,1bc9e4aa95190040150b6db433df4f23
2496,2162,3107
2497,22496,925
2498,9161,329
2499,560,728
2500,11478,171
2501,45169,534
2502,14948,c88d1f744b95a0c7f978313441ba311a
2503,25637,e717e62fc1cd9b795b049c63afbcf4dc
2504,98025,53116
2505,5535,2338
2506,107572,2995
2507,21073,1151
2508,45176,6098
2509,17896,173
2510,65681,35710
2511,14633,534
2512,2172,2944
2513,562,731
2514,28228,79ab04bf39f6a3f92ca66e14c7593a4d
